[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
17.82 1.76426e-05 983.499 12322.5 323.105
17.83 1.76556e-05 983.684 12307.4 323.081
17.84 1.76686e-05 983.869 12292.3 323.056
17.85 1.76817e-05 984.054 12277.2 323.031
17.86 1.76947e-05 984.238 12262.2 323.007
17.87 1.77078e-05 984.423 12247.2 322.982
17.88 1.77208e-05 984.607 12232.2 322.957
17.89 1.77339e-05 984.792 12217.3 322.933
17.9 1.77469e-05 984.976 12202.4 322.908
17.91 1.776e-05 985.16 12187.5 322.884
17.92 1.77731e-05 985.343 12172.6 322.859
17.93 1.77862e-05 985.527 12157.8 322.835
17.94 1.77992e-05 985.711 12143 322.81
17.95 1.78123e-05 985.894 12128.2 322.786
17.96 1.78254e-05 986.077 12113.4 322.761
17.97 1.78385e-05 986.26 12098.7 322.737
17.98 1.78516e-05 986.444 12083.9 322.712
17.99 1.78647e-05 986.626 12069.2 322.688
18 1.78778e-05 986.809 12054.6 322.663
18.01 1.78909e-05 986.992 12039.9 322.639
18.02 1.79041e-05 987.174 12025.3 322.615
18.03 1.79172e-05 987.357 12010.7 322.59
18.04 1.79303e-05 987.539 11996.1 322.566
18.05 1.79435e-05 987.721 11981.6 322.542
18.06 1.79566e-05 987.903 11967.1 322.517
18.07 1.79697e-05 988.085 11952.6 322.493
18.08 1.79829e-05 988.266 11938.1 322.469
18.09 1.7996e-05 988.448 11923.7 322.444
18.1 1.80092e-05 988.629 11909.2 322.42
18.11 1.80224e-05 988.811 11894.8 322.396
18.12 1.80355e-05 988.992 11880.5 322.372
18.13 1.80487e-05 989.173 11866.1 322.347
18.14 1.80619e-05 989.354 11851.8 322.323
18.15 1.80751e-05 989.534 11837.5 322.299
18.16 1.80883e-05 989.715 11823.2 322.275
18.17 1.81015e-05 989.895 11809 322.251
18.18 1.81146e-05 990.076 11794.7 322.227
18.19 1.81279e-05 990.256 11780.5 322.202
18.2 1.81411e-05 990.436 11766.3 322.178
18.21 1.81543e-05 990.616 11752.2 322.154
18.22 1.81675e-05 990.796 11738.1 322.13
18.23 1.81807e-05 990.976 11723.9 322.106
18.24 1.81939e-05 991.155 11709.9 322.082
18.25 1.82072e-05 991.335 11695.8 322.058
18.26 1.82204e-05 991.514 11681.7 322.034
18.27 1.82336e-05 991.693 11667.7 322.01
18.28 1.82469e-05 991.872 11653.7 321.986
18.29 1.82601e-05 992.051 11639.8 321.962
18.3 1.82734e-05 992.23 11625.8 321.938
18.31 1.82867e-05 992.409 11611.9 321.914
18.32 1.82999e-05 992.587 11598 321.89
18.33 1.83132e-05 992.766 11584.1 321.866
18.34 1.83265e-05 992.944 11570.3 321.842
18.35 1.83397e-05 993.122 11556.4 321.819
18.36 1.8353e-05 993.3 11542.6 321.795
18.37 1.83663e-05 993.478 11528.8 321.771
18.38 1.83796e-05 993.656 11515.1 321.747
18.39 1.83929e-05 993.834 11501.3 321.723
18.4 1.84062e-05 994.011 11487.6 321.699
18.41 1.84195e-05 994.188 11473.9 321.676
18.42 1.84328e-05 994.366 11460.2 321.652
18.43 1.84462e-05 994.543 11446.6 321.628
18.44 1.84595e-05 994.72 11433 321.604
18.45 1.84728e-05 994.897 11419.4 321.581
18.46 1.84861e-05 995.074 11405.8 321.557
18.47 1.84995e-05 995.25 11392.2 321.533
18.48 1.85128e-05 995.427 11378.7 321.51
18.49 1.85262e-05 995.603 11365.2 321.486
18.5 1.85395e-05 995.779 11351.7 321.462
18.51 1.85529e-05 995.956 11338.2 321.439
18.52 1.85662e-05 996.132 11324.8 321.415
18.53 1.85796e-05 996.307 11311.3 321.391
18.54 1.8593e-05 996.483 11297.9 321.368
18.55 1.86063e-05 996.659 11284.6 321.344
18.56 1.86197e-05 996.834 11271.2 321.321
18.57 1.86331e-05 997.01 11257.9 321.297
18.58 1.86465e-05 997.185 11244.5 321.274
18.59 1.86599e-05 997.36 11231.2 321.25
18.6 1.86733e-05 997.535 11218 321.227
18.61 1.86867e-05 997.71 11204.7 321.203
18.62 1.87001e-05 997.885 11191.5 321.18
18.63 1.87135e-05 998.06 11178.3 321.156
18.64 1.87269e-05 998.234 11165.1 321.133
18.65 1.87404e-05 998.408 11151.9 321.109
18.66 1.87538e-05 998.583 11138.8 321.086
18.67 1.87672e-05 998.757 11125.7 321.062
18.68 1.87807e-05 998.931 11112.6 321.039
18.69 1.87941e-05 999.105 11099.5 321.016
18.7 1.88075e-05 999.279 11086.4 320.992
18.71 1.8821e-05 999.452 11073.4 320.969
18.72 1.88345e-05 999.626 11060.4 320.946
18.73 1.88479e-05 999.799 11047.4 320.922
18.74 1.88614e-05 999.973 11034.4 320.899
18.75 1.88749e-05 1000.15 11021.5 320.876
18.76 1.88883e-05 1000.32 11008.6 320.853
18.77 1.89018e-05 1000.49 10995.6 320.829
18.78 1.89153e-05 1000.66 10982.8 320.806
18.79 1.89288e-05 1000.84 10969.9 320.783
18.8 1.89423e-05 1001.01 10957 320.76
18.81 1.89558e-05 1001.18 10944.2 320.736
18.82 1.89693e-05 1001.35 10931.4 320.713
18.83 1.89828e-05 1001.53 10918.6 320.69
18.84 1.89963e-05 1001.7 10905.9 320.667
18.85 1.90098e-05 1001.87 10893.1 320.644
18.86 1.90234e-05 1002.04 10880.4 320.621
18.87 1.90369e-05 1002.21 10867.7 320.598
18.88 1.90504e-05 1002.39 10855 320.574
18.89 1.9064e-05 1002.56 10842.4 320.551
18.9 1.90775e-05 1002.73 10829.7 320.528
18.91 1.90911e-05 1002.9 10817.1 320.505
18.92 1.91046e-05 1003.07 10804.5 320.482
18.93 1.91182e-05 1003.24 10791.9 320.459
18.94 1.91317e-05 1003.41 10779.4 320.436
18.95 1.91453e-05 1003.58 10766.8 320.413
18.96 1.91589e-05 1003.76 10754.3 320.39
18.97 1.91725e-05 1003.93 10741.8 320.367
18.98 1.9186e-05 1004.1 10729.4 320.344
18.99 1.91996e-05 1004.27 10716.9 320.321
19 1.92132e-05 1004.44 10704.5 320.298
19.01 1.92268e-05 1004.61 10692 320.276
19.02 1.92404e-05 1004.78 10679.7 320.253
19.03 1.9254e-05 1004.95 10667.3 320.23
19.04 1.92676e-05 1005.12 10654.9 320.207
19.05 1.92812e-05 1005.29 10642.6 320.184
19.06 1.92949e-05 1005.46 10630.3 320.161
19.07 1.93085e-05 1005.62 10618 320.138
19.08 1.93221e-05 1005.79 10605.7 320.116
19.09 1.93358e-05 1005.96 10593.4 320.093
19.1 1.93494e-05 1006.13 10581.2 320.07
19.11 1.9363e-05 1006.3 10569 320.047
19.12 1.93767e-05 1006.47 10556.8 320.024
19.13 1.93903e-05 1006.64 10544.6 320.002
19.14 1.9404e-05 1006.81 10532.4 319.979
19.15 1.94177e-05 1006.98 10520.3 319.956
19.16 1.94313e-05 1007.14 10508.2 319.934
19.17 1.9445e-05 1007.31 10496.1 319.911
19.18 1.94587e-05 1007.48 10484 319.888
19.19 1.94724e-05 1007.65 10471.9 319.866
19.2 1.94861e-05 1007.82 10459.9 319.843
19.21 1.94998e-05 1007.98 10447.9 319.82
19.22 1.95135e-05 1008.15 10435.9 319.798
19.23 1.95272e-05 1008.32 10423.9 319.775
19.24 1.95409e-05 1008.49 10411.9 319.752
19.25 1.95546e-05 1008.65 10400 319.73
19.26 1.95683e-05 1008.82 10388 319.707
19.27 1.9582e-05 1008.99 10376.1 319.685
19.28 1.95957e-05 1009.16 10364.2 319.662
19.29 1.96095e-05 1009.32 10352.4 319.64
19.3 1.96232e-05 1009.49 10340.5 319.617
19.31 1.96369e-05 1009.66 10328.7 319.595
19.32 1.96507e-05 1009.82 10316.9 319.572
19.33 1.96644e-05 1009.99 10305.1 319.55
19.34 1.96782e-05 1010.16 10293.3 319.527
19.35 1.9692e-05 1010.32 10281.5 319.505
19.36 1.97057e-05 1010.49 10269.8 319.482
19.37 1.97195e-05 1010.65 10258.1 319.46
19.38 1.97333e-05 1010.82 10246.3 319.438
19.39 1.9747e-05 1010.99 10234.7 319.415
19.4 1.97608e-05 1011.15 10223 319.393
19.41 1.97746e-05 1011.32 10211.3 319.37
19.42 1.97884e-05 1011.48 10199.7 319.348
19.43 1.98022e-05 1011.65 10188.1 319.326
19.44 1.9816e-05 1011.81 10176.5 319.303
19.45 1.98298e-05 1011.98 10164.9 319.284
19.46 1.98436e-05 1012.14 10153.4 319.257
19.47 1.98575e-05 1012.31 10141.8 319.234
19.48 1.98713e-05 1012.47 10130.3 319.212
19.49 1.98851e-05 1012.64 10118.8 319.19
19.5 1.98989e-05 1012.8 10107.3 319.168
19.51 1.99128e-05 1012.97 10095.9 319.145
19.52 1.99266e-05 1013.13 10084.4 319.123
19.53 1.99405e-05 1013.29 10073 319.101
19.54 1.99543e-05 1013.46 10061.6 319.079
19.55 1.99682e-05 1013.62 10050.2 319.057
19.56 1.9982e-05 1013.79 10038.8 319.034
19.57 1.99959e-05 1013.95 10027.4 319.012
19.58 2.00098e-05 1014.11 10016.1 318.99
19.59 2.00236e-05 1014.28 10004.8 318.968
19.6 2.00375e-05 1014.44 9993.47 318.946
19.61 2.00514e-05 1014.6 9982.18 318.924
19.62 2.00653e-05 1014.77 9970.91 318.902
19.63 2.00792e-05 1014.93 9959.66 318.88
19.64 2.00931e-05 1015.09 9948.42 318.858
19.65 2.0107e-05 1015.26 9937.2 318.836
19.66 2.01209e-05 1015.42 9926 318.814
19.67 2.01348e-05 1015.58 9914.82 318.791
19.68 2.01487e-05 1015.74 9903.65 318.769
19.69 2.01627e-05 1015.91 9892.51 318.747
19.7 2.01766e-05 1016.07 9881.38 318.726
19.71 2.01905e-05 1016.23 9870.26 318.704
19.72 2.02045e-05 1016.39 9859.17 318.682
19.73 2.02184e-05 1016.56 9848.09 318.66
19.74 2.02324e-05 1016.72 9837.03 318.638
19.75 2.02463e-05 1016.88 9825.98 318.616
19.76 2.02603e-05 1017.04 9814.95 318.594
19.77 2.02742e-05 1017.2 9803.94 318.572
19.78 2.02882e-05 1017.36 9792.95 318.55
19.79 2.03022e-05 1017.53 9781.98 318.528
19.8 2.03161e-05 1017.69 9771.02 318.506
19.81 2.03301e-05 1017.85 9760.07 318.485
19.82 2.03441e-05 1018.01 9749.15 318.463
19.83 2.03581e-05 1018.17 9738.24 318.441
19.84 2.03721e-05 1018.33 9727.35 318.419
19.85 2.03861e-05 1018.49 9716.48 318.397
19.86 2.04001e-05 1018.65 9705.62 318.376
19.87 2.04141e-05 1018.81 9694.78 318.354
19.88 2.04281e-05 1018.97 9683.95 318.332
19.89 2.04422e-05 1019.13 9673.15 318.31
19.9 2.04562e-05 1019.29 9662.36 318.289
19.91 2.04702e-05 1019.45 9651.58 318.267
19.92 2.04842e-05 1019.62 9640.82 318.245
19.93 2.04983e-05 1019.78 9630.08 318.224
19.94 2.05123e-05 1019.93 9619.36 318.202
19.95 2.05264e-05 1020.09 9608.65 318.18
19.96 2.05404e-05 1020.25 9597.96 318.159
19.97 2.05545e-05 1020.41 9587.29 318.137
19.98 2.05685e-05 1020.57 9576.63 318.115
19.99 2.05826e-05 1020.73 9565.99 318.094
20 2.05967e-05 1020.89 9555.36 318.072
20.01 2.06108e-05 1021.05 9544.75 318.05
20.02 2.06248e-05 1021.21 9534.16 318.029
20.03 2.06389e-05 1021.37 9523.58 318.007
20.04 2.0653e-05 1021.53 9513.02 317.986
20.05 2.06671e-05 1021.69 9502.48 317.964
20.06 2.06812e-05 1021.84 9491.95 317.943
20.07 2.06953e-05 1022 9481.44 317.921
20.08 2.07094e-05 1022.16 9470.94 317.9
20.09 2.07236e-05 1022.32 9460.46 317.878
20.1 2.07377e-05 1022.48 9450 317.857
20.11 2.07518e-05 1022.64 9439.55 317.835
20.12 2.07659e-05 1022.79 9429.12 317.814
20.13 2.07801e-05 1022.95 9418.7 317.792
20.14 2.07942e-05 1023.11 9408.3 317.771
20.15 2.08084e-05 1023.27 9397.92 317.75
20.16 2.08225e-05 1023.43 9387.55 317.728
20.17 2.08367e-05 1023.58 9377.2 317.707
20.18 2.08508e-05 1023.74 9366.86 317.685
20.19 2.0865e-05 1023.9 9356.54 317.664
20.2 2.08792e-05 1024.05 9346.23 317.643
20.21 2.08933e-05 1024.21 9335.94 317.621
20.22 2.09075e-05 1024.37 9325.67 317.6
20.23 2.09217e-05 1024.53 9315.41 317.579
20.24 2.09359e-05 1024.68 9305.17 317.557
20.25 2.09501e-05 1024.84 9294.94 317.536
20.26 2.09643e-05 1025 9284.73 317.515
20.27 2.09785e-05 1025.15 9274.53 317.494
20.28 2.09927e-05 1025.31 9264.35 317.472
20.29 2.10069e-05 1025.47 9254.19 317.451
20.3 2.10211e-05 1025.62 9244.04 317.43
20.31 2.10353e-05 1025.78 9233.9 317.409
20.32 2.10496e-05 1025.93 9223.78 317.387
20.33 2.10638e-05 1026.09 9213.68 317.366
20.34 2.1078e-05 1026.25 9203.59 317.345
20.35 2.10923e-05 1026.4 9193.52 317.324
20.36 2.11065e-05 1026.56 9183.46 317.303
20.37 2.11208e-05 1026.71 9173.42 317.282
20.38 2.1135e-05 1026.87 9163.39 317.261
20.39 2.11493e-05 1027.02 9153.38 317.239
20.4 2.11635e-05 1027.18 9143.38 317.218
20.41 2.11778e-05 1027.33 9133.4 317.197
20.42 2.11921e-05 1027.49 9123.43 317.176
20.43 2.12064e-05 1027.64 9113.48 317.155
20.44 2.12207e-05 1027.8 9103.54 317.134
20.45 2.12349e-05 1027.95 9093.62 317.113
20.46 2.12492e-05 1028.11 9083.71 317.092
20.47 2.12635e-05 1028.26 9073.82 317.071
20.48 2.12778e-05 1028.42 9063.94 317.05
20.49 2.12921e-05 1028.57 9054.08 317.029
20.5 2.13065e-05 1028.72 9044.23 317.008
20.51 2.13208e-05 1028.88 9034.4 316.987
20.52 2.13351e-05 1029.03 9024.58 316.966
20.53 2.13494e-05 1029.19 9014.78 316.945
20.54 2.13638e-05 1029.34 9004.99 316.924
20.55 2.13781e-05 1029.49 8995.22 316.903
20.56 2.13924e-05 1029.65 8985.46 316.882
20.57 2.14068e-05 1029.8 8975.71 316.861
20.58 2.14211e-05 1029.95 8965.98 316.84
20.59 2.14355e-05 1030.11 8956.27 316.82
20.6 2.14499e-05 1030.26 8946.56 316.799
20.61 2.14642e-05 1030.41 8936.88 316.778
20.62 2.14786e-05 1030.57 8927.21 316.757
20.63 2.1493e-05 1030.72 8917.55 316.736
20.64 2.15074e-05 1030.87 8907.9 316.715
20.65 2.15217e-05 1031.03 8898.28 316.694
20.66 2.15361e-05 1031.18 8888.66 316.674
20.67 2.15505e-05 1031.33 8879.06 316.653
20.68 2.15649e-05 1031.48 8869.48 316.632
20.69 2.15793e-05 1031.64 8859.9 316.611
20.7 2.15937e-05 1031.79 8850.35 316.591
20.71 2.16082e-05 1031.94 8840.8 316.57
20.72 2.16226e-05 1032.09 8831.27 316.549
20.73 2.1637e-05 1032.25 8821.76 316.528
20.74 2.16514e-05 1032.4 8812.26 316.508
20.75 2.16659e-05 1032.55 8802.77 316.487
20.76 2.16803e-05 1032.7 8793.3 316.466
20.77 2.16947e-05 1032.85 8783.84 316.446
20.78 2.17092e-05 1033 8774.4 316.425
20.79 2.17236e-05 1033.16 8764.97 316.404
20.8 2.17381e-05 1033.31 8755.55 316.384
20.81 2.17526e-05 1033.46 8746.15 316.363
20.82 2.1767e-05 1033.61 8736.76 316.342
20.83 2.17815e-05 1033.76 8727.39 316.322
20.84 2.1796e-05 1033.91 8718.03 316.301
20.85 2.18105e-05 1034.06 8708.68 316.281
20.86 2.18249e-05 1034.21 8699.35 316.26
20.87 2.18394e-05 1034.36 8690.03 316.24
20.88 2.18539e-05 1034.51 8680.72 316.219
20.89 2.18684e-05 1034.66 8671.43 316.199
20.9 2.18829e-05 1034.82 8662.15 316.178
20.91 2.18974e-05 1034.97 8652.89 316.157
20.92 2.1912e-05 1035.12 8643.64 316.137
20.93 2.19265e-05 1035.27 8634.4 316.117
20.94 2.1941e-05 1035.42 8625.18 316.096
20.95 2.19555e-05 1035.57 8615.97 316.076
20.96 2.19701e-05 1035.72 8606.77 316.055
20.97 2.19846e-05 1035.87 8597.59 316.035
20.98 2.19992e-05 1036.02 8588.42 316.014
20.99 2.20137e-05 1036.17 8579.27 315.994
21 2.20283e-05 1036.31 8570.13 315.973
21.01 2.20428e-05 1036.46 8561 315.953
21.02 2.20574e-05 1036.61 8551.88 315.933
21.03 2.20719e-05 1036.76 8542.78 315.912
21.04 2.20865e-05 1036.91 8533.69 315.892
21.05 2.21011e-05 1037.06 8524.62 315.872
21.06 2.21157e-05 1037.21 8515.55 315.851
21.07 2.21303e-05 1037.36 8506.51 315.831
21.08 2.21449e-05 1037.51 8497.47 315.811
21.09 2.21595e-05 1037.66 8488.45 315.79
21.1 2.21741e-05 1037.8 8479.44 315.77
21.11 2.21887e-05 1037.95 8470.45 315.75
21.12 2.22033e-05 1038.1 8461.46 315.729
21.13 2.22179e-05 1038.25 8452.49 315.709
21.14 2.22325e-05 1038.4 8443.54 315.689
21.15 2.22471e-05 1038.55 8434.59 315.669
21.16 2.22618e-05 1038.69 8425.66 315.648
21.17 2.22764e-05 1038.84 8416.75 315.628
21.18 2.2291e-05 1038.99 8407.84 315.608
21.19 2.23057e-05 1039.14 8398.95 315.588
21.2 2.23203e-05 1039.29 8390.08 315.568
21.21 2.2335e-05 1039.43 8381.21 315.547
21.22 2.23497e-05 1039.58 8372.36 315.527
21.23 2.23643e-05 1039.73 8363.52 315.507
21.24 2.2379e-05 1039.88 8354.69 315.487
21.25 2.23937e-05 1040.02 8345.88 315.467
21.26 2.24083e-05 1040.17 8337.08 315.447
21.27 2.2423e-05 1040.32 8328.29 315.427
21.28 2.24377e-05 1040.46 8319.52 315.407
21.29 2.24524e-05 1040.61 8310.75 315.386
21.3 2.24671e-05 1040.76 8302 315.366
21.31 2.24818e-05 1040.9 8293.27 315.346
21.32 2.24965e-05 1041.05 8284.54 315.326
21.33 2.25112e-05 1041.2 8275.83 315.306
21.34 2.25259e-05 1041.34 8267.13 315.286
21.35 2.25407e-05 1041.49 8258.45 315.266
21.36 2.25554e-05 1041.64 8249.77 315.246
21.37 2.25701e-05 1041.78 8241.11 315.226
21.38 2.25849e-05 1041.93 8232.46 315.206
21.39 2.25996e-05 1042.08 8223.83 315.186
21.4 2.26144e-05 1042.22 8215.2 315.166
21.41 2.26291e-05 1042.37 8206.59 315.146
21.42 2.26439e-05 1042.51 8197.99 315.126
21.43 2.26586e-05 1042.66 8189.41 315.106
21.44 2.26734e-05 1042.8 8180.83 315.086
21.45 2.26882e-05 1042.95 8172.27 315.067
21.46 2.27029e-05 1043.1 8163.72 315.047
21.47 2.27177e-05 1043.24 8155.18 315.027
21.48 2.27325e-05 1043.39 8146.66 315.007
21.49 2.27473e-05 1043.53 8138.15 314.987
21.5 2.27621e-05 1043.68 8129.65 314.967
21.51 2.27769e-05 1043.82 8121.16 314.947
21.52 2.27917e-05 1043.97 8112.68 314.927
21.53 2.28065e-05 1044.11 8104.22 314.908
21.54 2.28213e-05 1044.26 8095.77 314.888
21.55 2.28361e-05 1044.4 8087.33 314.868
21.56 2.28509e-05 1044.54 8078.9 314.848
21.57 2.28658e-05 1044.69 8070.49 314.828
21.58 2.28806e-05 1044.83 8062.09 314.809
21.59 2.28954e-05 1044.98 8053.7 314.789
21.6 2.29103e-05 1045.12 8045.32 314.769
21.61 2.29251e-05 1045.27 8036.95 314.749
21.62 2.294e-05 1045.41 8028.6 314.73
21.63 2.29548e-05 1045.55 8020.25 314.71
21.64 2.29697e-05 1045.7 8011.92 314.69
21.65 2.29846e-05 1045.84 8003.6 314.671
21.66 2.29994e-05 1045.99 7995.3 314.651
21.67 2.30143e-05 1046.13 7987 314.631
21.68 2.30292e-05 1046.27 7978.72 314.611
21.69 2.30441e-05 1046.42 7970.45 314.592
21.7 2.3059e-05 1046.56 7962.19 314.572
21.71 2.30739e-05 1046.7 7953.94 314.553
21.72 2.30888e-05 1046.85 7945.7 314.533
21.73 2.31037e-05 1046.99 7937.48 314.513
21.74 2.31186e-05 1047.13 7929.27 314.494
21.75 2.31335e-05 1047.27 7921.07 314.474
21.76 2.31484e-05 1047.42 7912.88 314.455
21.77 2.31633e-05 1047.56 7904.7 314.435
21.78 2.31783e-05 1047.7 7896.53 314.415
21.79 2.31932e-05 1047.85 7888.38 314.396
21.8 2.32081e-05 1047.99 7880.24 314.376
21.81 2.32231e-05 1048.13 7872.11 314.357
21.82 2.3238e-05 1048.27 7863.99 314.337
21.83 2.3253e-05 1048.42 7855.88 314.318
21.84 2.32679e-05 1048.56 7847.78 314.298
21.85 2.32829e-05 1048.7 7839.7 314.279
21.86 2.32979e-05 1048.84 7831.62 314.259
21.87 2.33128e-05 1048.98 7823.56 314.24
21.88 2.33278e-05 1049.13 7815.51 314.22
21.89 2.33428e-05 1049.27 7807.47 314.201
21.9 2.33578e-05 1049.41 7799.44 314.181
21.91 2.33728e-05 1049.55 7791.43 314.162
21.92 2.33878e-05 1049.69 7783.42 314.143
21.93 2.34028e-05 1049.83 7775.43 314.123
21.94 2.34178e-05 1049.97 7767.45 314.104
21.95 2.34328e-05 1050.12 7759.48 314.084
21.96 2.34478e-05 1050.26 7751.52 314.065
21.97 2.34628e-05 1050.4 7743.57 314.046
21.98 2.34779e-05 1050.54 7735.63 314.026
21.99 2.34929e-05 1050.68 7727.7 314.007
22 2.35079e-05 1050.82 7719.79 313.988
22.01 2.3523e-05 1050.96 7711.89 313.968
22.02 2.3538e-05 1051.1 7703.99 313.949
22.03 2.35531e-05 1051.24 7696.11 313.93
22.04 2.35681e-05 1051.38 7688.24 313.91
22.05 2.35832e-05 1051.52 7680.38 313.891
22.06 2.35982e-05 1051.66 7672.53 313.872
22.07 2.36133e-05 1051.81 7664.7 313.853
22.08 2.36284e-05 1051.95 7656.87 313.833
22.09 2.36434e-05 1052.09 7649.05 313.814
22.1 2.36585e-05 1052.23 7641.25 313.795
22.11 2.36736e-05 1052.37 7633.46 313.776
22.12 2.36887e-05 1052.51 7625.67 313.756
22.13 2.37038e-05 1052.65 7617.9 313.737
22.14 2.37189e-05 1052.79 7610.14 313.718
22.15 2.3734e-05 1052.92 7602.39 313.699
22.16 2.37491e-05 1053.06 7594.65 313.68
22.17 2.37642e-05 1053.2 7586.93 313.66
22.18 2.37794e-05 1053.34 7579.21 313.641
22.19 2.37945e-05 1053.48 7571.5 313.622
22.2 2.38096e-05 1053.62 7563.81 313.603
22.21 2.38248e-05 1053.76 7556.12 313.584
22.22 2.38399e-05 1053.9 7548.45 313.565
22.23 2.3855e-05 1054.04 7540.78 313.546
22.24 2.38702e-05 1054.18 7533.13 313.527
22.25 2.38854e-05 1054.32 7525.49 313.508
22.26 2.39005e-05 1054.46 7517.86 313.488
22.27 2.39157e-05 1054.59 7510.24 313.469
22.28 2.39308e-05 1054.73 7502.63 313.45
22.29 2.3946e-05 1054.87 7495.03 313.431
22.3 2.39612e-05 1055.01 7487.44 313.412
22.31 2.39764e-05 1055.15 7479.86 313.393
22.32 2.39916e-05 1055.29 7472.29 313.374
22.33 2.40068e-05 1055.42 7464.74 313.355
22.34 2.4022e-05 1055.56 7457.19 313.336
22.35 2.40372e-05 1055.7 7449.66 313.317
22.36 2.40524e-05 1055.84 7442.13 313.298
22.37 2.40676e-05 1055.98 7434.61 313.279
22.38 2.40828e-05 1056.11 7427.11 313.26
22.39 2.4098e-05 1056.25 7419.62 313.241
22.4 2.41133e-05 1056.39 7412.13 313.222
22.41 2.41285e-05 1056.53 7404.66 313.204
22.42 2.41437e-05 1056.67 7397.2 313.185
22.43 2.4159e-05 1056.8 7389.74 313.166
22.44 2.41742e-05 1056.94 7382.3 313.147
22.45 2.41895e-05 1057.08 7374.87 313.128
22.46 2.42047e-05 1057.21 7367.45 313.109
22.47 2.422e-05 1057.35 7360.04 313.09
22.48 2.42352e-05 1057.49 7352.63 313.071
22.49 2.42505e-05 1057.63 7345.24 313.052
22.5 2.42658e-05 1057.76 7337.86 313.034
22.51 2.42811e-05 1057.9 7330.49 313.015
22.52 2.42964e-05 1058.04 7323.13 312.996
22.53 2.43116e-05 1058.17 7315.78 312.977
22.54 2.43269e-05 1058.31 7308.44 312.958
22.55 2.43422e-05 1058.45 7301.11 312.94
22.56 2.43575e-05 1058.58 7293.79 312.921
22.57 2.43728e-05 1058.72 7286.48 312.902
22.58 2.43882e-05 1058.85 7279.18 312.883
22.59 2.44035e-05 1058.99 7271.89 312.865
22.6 2.44188e-05 1059.13 7264.61 312.846
22.61 2.44341e-05 1059.26 7257.34 312.827
22.62 2.44495e-05 1059.4 7250.08 312.808
22.63 2.44648e-05 1059.53 7242.83 312.79
22.64 2.44801e-05 1059.67 7235.59 312.771
22.65 2.44955e-05 1059.81 7228.37 312.752
22.66 2.45108e-05 1059.94 7221.15 312.734
22.67 2.45262e-05 1060.08 7213.94 312.715
22.68 2.45416e-05 1060.21 7206.74 312.696
22.69 2.45569e-05 1060.35 7199.55 312.678
22.7 2.45723e-05 1060.48 7192.37 312.659
22.71 2.45877e-05 1060.62 7185.2 312.64
22.72 2.46031e-05 1060.75 7178.04 312.622
22.73 2.46184e-05 1060.89 7170.89 312.603
22.74 2.46338e-05 1061.02 7163.74 312.584
22.75 2.46492e-05 1061.16 7156.61 312.566
22.76 2.46646e-05 1061.29 7149.49 312.547
22.77 2.468e-05 1061.43 7142.38 312.529
22.78 2.46954e-05 1061.56 7135.28 312.51
22.79 2.47109e-05 1061.7 7128.19 312.491
22.8 2.47263e-05 1061.83 7121.1 312.473
22.81 2.47417e-05 1061.97 7114.03 312.454
22.82 2.47571e-05 1062.1 7106.97 312.436
22.83 2.47726e-05 1062.24 7099.92 312.417
22.84 2.4788e-05 1062.37 7092.87 312.399
22.85 2.48034e-05 1062.51 7085.84 312.38
22.86 2.48189e-05 1062.64 7078.81 312.362
22.87 2.48343e-05 1062.77 7071.8 312.343
22.88 2.48498e-05 1062.91 7064.79 312.325
22.89 2.48653e-05 1063.04 7057.8 312.306
22.9 2.48807e-05 1063.18 7050.81 312.288
22.91 2.48962e-05 1063.31 7043.83 312.269
22.92 2.49117e-05 1063.44 7036.87 312.251
22.93 2.49272e-05 1063.58 7029.91 312.233
22.94 2.49427e-05 1063.71 7022.96 312.214
22.95 2.49581e-05 1063.84 7016.02 312.196
22.96 2.49736e-05 1063.98 7009.09 312.177
22.97 2.49891e-05 1064.11 7002.17 312.159
22.98 2.50047e-05 1064.24 6995.26 312.141
22.99 2.50202e-05 1064.38 6988.36 312.122
23 2.50357e-05 1064.51 6981.47 312.104
23.01 2.50512e-05 1064.64 6974.58 312.086
23.02 2.50667e-05 1064.78 6967.71 312.067
23.03 2.50823e-05 1064.91 6960.85 312.049
23.04 2.50978e-05 1065.04 6953.99 312.031
23.05 2.51133e-05 1065.17 6947.15 312.012
23.06 2.51289e-05 1065.31 6940.31 311.994
23.07 2.51444e-05 1065.44 6933.48 311.976
23.08 2.516e-05 1065.57 6926.67 311.957
23.09 2.51755e-05 1065.7 6919.86 311.939
23.1 2.51911e-05 1065.84 6913.06 311.921
23.11 2.52067e-05 1065.97 6906.27 311.902
23.12 2.52222e-05 1066.1 6899.49 311.884
23.13 2.52378e-05 1066.23 6892.72 311.866
23.14 2.52534e-05 1066.37 6885.95 311.848
23.15 2.5269e-05 1066.5 6879.2 311.83
23.16 2.52846e-05 1066.63 6872.46 311.811
23.17 2.53002e-05 1066.76 6865.72 311.793
23.18 2.53158e-05 1066.89 6858.99 311.775
23.19 2.53314e-05 1067.02 6852.28 311.757
23.2 2.5347e-05 1067.16 6845.57 311.739
23.21 2.53626e-05 1067.29 6838.87 311.72
23.22 2.53782e-05 1067.42 6832.18 311.702
23.23 2.53939e-05 1067.55 6825.5 311.684
